"additionalInfo/Aksesibilitas/0/Pintu masuk khusus pengguna kursi roda","additionalInfo/Aksesibilitas/0/Tempat parkir khusus pengguna kursi roda","additionalInfo/Aksesibilitas/1/Tempat parkir khusus pengguna kursi roda","additionalInfo/Anak-anak/0/Cocok untuk anak-anak","additionalInfo/Anak-anak/1/Menu anak","additionalInfo/Fasilitas/0/Toilet","additionalInfo/Fasilitas/1/Wi-Fi","additionalInfo/Fasilitas/2/Wi-Fi Gratis","additionalInfo/Keunggulan/0/Sayur mayur dan buah segar","additionalInfo/Opsi layanan/0/Ambil di toko","additionalInfo/Opsi layanan/0/Antar tanpa bertemu","additionalInfo/Opsi layanan/0/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/0/Pesan antar","additionalInfo/Opsi layanan/1/Ambil di toko","additionalInfo/Opsi layanan/1/Belanja di toko","additionalInfo/Opsi layanan/1/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/1/Pesan antar","additionalInfo/Opsi layanan/2/Ambil di toko","additionalInfo/Opsi layanan/2/Bawa pulang","additionalInfo/Opsi layanan/2/Belanja di toko","additionalInfo/Opsi layanan/2/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/3/Layanan di tempat","additionalInfo/Opsi layanan/3/Makan di tempat","additionalInfo/Opsi layanan/3/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/4/Pengiriman di hari yang sama","additionalInfo/Parkir/0/Gedung parkir gratis","additionalInfo/Parkir/0/Tempat parkir gratis","additionalInfo/Parkir/1/Parkir di jalan gratis","additionalInfo/Parkir/2/Tempat parkir di lokasi","additionalInfo/Parkir/3/Tempat parkir gratis","additionalInfo/Pembayaran/0/Kartu debit","additionalInfo/Pembayaran/0/Kartu kredit","additionalInfo/Pembayaran/1/Kartu kredit","additionalInfo/Pembayaran/2/Kartu kredit","additionalInfo/Pembayaran/2/Pembayaran seluler dengan NFC","additionalInfo/Pembayaran/3/Kartu kredit","additionalInfo/Penawaran/0/Cepat saji","additionalInfo/Penawaran/0/LPG","additionalInfo/Penawaran/0/Makanan","additionalInfo/Penawaran/0/Makanan siap saji","additionalInfo/Penawaran/1/Makanan halal","additionalInfo/Penawaran/1/Tempat jual produk roti","additionalInfo/Perencanaan/0/Belanja kilat","additionalInfo/Pilihan makan/0/Makan malam","additionalInfo/Populer untuk/0/Makan malam","additionalInfo/Populer untuk/1/Makan sendiri","additionalInfo/Suasana/0/Santai","additionalOpeningHours/Akses/0/day","additionalOpeningHours/Akses/0/hours","additionalOpeningHours/Akses/1/day","additionalOpeningHours/Akses/1/hours","additionalOpeningHours/Akses/2/day","additionalOpeningHours/Akses/2/hours","additionalOpeningHours/Akses/3/day","additionalOpeningHours/Akses/3/hours","additionalOpeningHours/Akses/4/day","additionalOpeningHours/Akses/4/hours","additionalOpeningHours/Akses/5/day","additionalOpeningHours/Akses/5/hours","additionalOpeningHours/Akses/6/day","additionalOpeningHours/Akses/6/hours","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"XRW9+H2Q, Jl. Kapten Abdullah, Talang Putri, Kec. Plaju, Kota Palembang, Sumatera Selatan 30119, Indonesia","Minimarket",,,"Minimarket","15495942660101056748","Kota Palembang","true","ID","0x2e3b9d6615167b47:0xd70ca5bf932528ec",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEokRURpQmOdKdJcuhhdowRvHYtQAaBhFZda8jMYBejqr2qFv7rKdbukMkXwWohEsdTxh-J1jBvK5zjbXK75_lyU7Lg_U9otxWCJ7fJJnu4j1RVCc-4ItWUdSicEkxq8NYasITs9SeT9IROhQjAKTvOKXsbWF8UIzZ75vJas0HR5oWqamOFFGBiyLRgK9B586xnyNk=w408-h306-k-no","7","false","/g/11b7jz4jzx","id","-3.0035427","104.8176089","Talang Putri, Kecamatan Plaju","Sabtu","08.00 to 21.00","Minggu","08.00 to 21.00","Senin","08.00 to 21.00","Selasa","08.00 to 21.00","Rabu","08.00 to 21.00","Kamis","08.00 to 21.00","Jumat","08.00 to 21.00","false","+62 819-7772-5580","+6281977725580","ChIJR3sWFWadOy4R7Cglk7-lDNc","30119",,"14","15",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","XRW9+H2Q, Jl. Kapten Abdullah","false","Indomaret Kapten Abdulllah","4.6","https://www.google.com/maps/search/?api=1&query=Indomaret%20Kapten%20Abdulllah&query_place_id=ChIJR3sWFWadOy4R7Cglk7-lDNc",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Pertahanan Kel No.Rt. Rt. 39, RT.39/RW.12, 16 Ulu, Kec. Seberang Ulu II, Kota Palembang, Sumatera Selatan 30265, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","17254072726152111759","Kota Palembang","false","ID","0x2e3b9d813007db09:0xef72c7ba7b0d668f",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_c9I8t3q9vfI2p1svSAJ1NbblrydmjVtMaZb51sRJ_UOPQuVe59IGfnkmaEKM-vpcZJm_L4ywFLt7y0hn6aWuywegBWQASfbtCbC8toV3ChfwAZOweaTRIBD1me73NYt28aF8=w408-h306-k-no","10","false","/g/11fyxns7tf","id","-2.9974802","104.7939132","16 Ulu, Kecamatan Seberang Ulu II","Sabtu","06.00 to 23.00","Minggu","06.00 to 23.00","Senin","06.00 to 23.00","Selasa","06.00 to 23.00","Rabu","06.00 to 23.00","Kamis","06.00 to 23.00","Jumat","06.00 to 23.00","false","+62 1 500 959","+621500959","ChIJCdsHMIGdOy4Rj2YNe7rHcu8","30265",,"16","207",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Pertahanan Kel No.Rt. Rt. 39, RT.39/RW.12","false","Alfamart Pertahanan","4.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Pertahanan&query_place_id=ChIJCdsHMIGdOy4Rj2YNe7rHcu8",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. KH. Azhari Kel, RT.012/RW.006, Tangga Takat, Kec. Seberang Ulu II, Kota Palembang, Sumatera Selatan 30264, Indonesia","Minimarket","Toko umum","Toko Swalayan","Minimarket","7609931876801375898","Kota Palembang","false","ID","0x2e3b762f9998c895:0x699be8b909aaee9a",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_bQvGmDNmXu9pcttp8wHnW39DFcq9HbuY5Tmy5zFACmlJQI-2gbsaCm8Sa2_KLd_io0FdgGz36qTUUC7JIV8D480Ts69D0Zgsn3IbU5FjX21Fv4cANkdEYxV6krQ000WWQkWIo=w408-h306-k-no","26","false","/g/11b7q29kpm","id","-2.98759","104.7881847","Tangga Takat, Kecamatan Seberang Ulu II","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJlciYmS92Oy4Rmu6qCbnom2k","30264",,"18","119",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. KH. Azhari Kel, RT.012/RW.006","false","Alfamart KH.Azhari 2","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20KH.Azhari%202&query_place_id=ChIJlciYmS92Oy4Rmu6qCbnom2k",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Ratu Sianum No. 743 Rt. 32 Kel, 3 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30116, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","13781125500439166336","Kota Palembang","false","ID","0x2e3b7637e996c877:0xbf4064a08ac0fd80",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_7EZXTY4Qh1PCE8X7rEjckKKQ26JtWoNOHCdRv9-qSXVDq2XvleDElZPYAyaa7r3VqUIPL67SXvV0AUbIw-vReGJAe8rlo66KRok4ianpeu-0hVqx0MkjvKztAGEm-xRTOY2_aUQ=w408-h306-k-no","17","false","/g/11b76q24g_","id","-2.976653","104.7884768","3 Ilir, Kecamatan Ilir Timur II","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 1 500 959","+621500959","ChIJd8iW6Td2Oy4RgP3AiqBkQL8","30116",,"20","10",,,,,,"2025-04-19T04:04:55.754Z","https://www.google.com/maps/search/Toko%20Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Toko Alfamart","Sumatera Selatan","Jl. Ratu Sianum No. 743 Rt. 32 Kel","false","Alfamart Ratu Sianum.","4.6","https://www.google.com/maps/search/?api=1&query=Alfamart%20Ratu%20Sianum.&query_place_id=ChIJd8iW6Td2Oy4RgP3AiqBkQL8",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jl. Ki Anwar Mangku No.1219, Sentosa, Kec. Plaju, Kota Palembang, Sumatera Selatan 30111, Indonesia","Pusat Perbelanjaan",,,"Pusat Perbelanjaan","9248306567888001882","Kota Palembang","true","ID","0x2e3b9d0010e4d285:0x805895d2e8e05b5a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=npabn81h1Sllwf6XBD45lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.74953&pitch=0&thumbfov=100","1","false","/g/11wy2pbvsw","id","-3.0006677","104.8039635","Sentosa, Kecamatan Plaju","Sabtu","08.00 to 22.00","Minggu","08.00 to 22.00","Senin","08.00 to 22.00","Selasa","08.00 to 22.00","Rabu","08.00 to 22.00","Kamis","08.00 to 22.00","Jumat","08.00 to 22.00","false",,,"ChIJhdLkEACdOy4RWlvg6NKVWIA","30111",,"31","1","1","0","0","0","0","2025-04-19T04:04:56.303Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Ki Anwar Mangku No.1219","false","Alfamart","5","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJhdLkEACdOy4RWlvg6NKVWIA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Talang Putri, Kec. Plaju, Kota Palembang, Sumatera Selatan, Indonesia",,,,,"18243214019829918307","Kota Palembang","true","ID","0x2e3b9d6a9450a9e1:0xfd2cea7e8d636a63",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NP0mCwl4B3bo8FLEZKXqHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.5763&pitch=0&thumbfov=100","1","false","/g/11w3khf09_","id","-3.0128218","104.8208625","Talang Putri, Kecamatan Plaju",,,,,,,,,,,,,,,"false",,,"ChIJ4alQlGqdOy4RY2pjjX7qLP0",,,"32","1","0","0","1","0","0","2025-04-19T04:04:56.303Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan",,"false","Alfamart","1","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJ4alQlGqdOy4RY2pjjX7qLP0",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Mayjend Ryamizard Ryacudu No.Kel, 7 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30253, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","15037898032865934373","Kota Palembang","false","ID","0x2e3b9df7da380977:0xd0b158963184fc25",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEtsoGCtkivCvbFI-saaAt4BZdEBuiQDUnigCF4rfkxDU2_Rg_ABWkxrsQzPS9tyvwirT2k_0inFh9INA406bdv7XRWhkfMtW50n6wB1jD_Tvzyj255VO-oWp5RVujTL827mkaqB03kTQtSs8yfbbvM6bZ0dakUDgdncelVxZ_hufxnD0PQFLM5-QoonZ3fb1qehlI=w408-h306-k-no","14","false","/g/11b7q2c4m5","id","-2.995875","104.7657208","7 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 21 1500959","+62211500959","ChIJdwk42vedOy4RJfyEMZZYsdA","30253",,"2","88",,,,,,"2025-04-19T04:04:58.231Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Mayjend Ryamizard Ryacudu No.Kel","false","Alfamart Mayjen Ryacudu","4.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Mayjen%20Ryacudu&query_place_id=ChIJdwk42vedOy4RJfyEMZZYsdA",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Hardjo Wardojo Rt, Jl. Sukardjo HW, 7 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30253, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","15251646374598077046","Kota Palembang","false","ID","0x2e3b9df74bcbfa0d:0xd3a8bb922dcaea76",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhH76puSv1ssBOCY3Ws7HBOY3paKmPgiJMIMB-6MPiJy2nO5Nipy1-GMWV1rnjkZQdkvWNBiFqPYc5svZmv4Cm0zvUeEEk9zqfjnc0onUA64EJXZ0F4vElaUvvm9UAplISbd9zO0aFfrXVG01Y_b6CS8TgplFSyCY4IzFsgzG5arHPRCEjLTywJd_x2c-qGquLDsU8c=w408-h306-k-no","6","false","/g/11b7ln8xmz","id","-3.000125","104.7648557","7 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJDfrLS_edOy4RdurKLZK7qNM","30253",,"3","19",,,,,,"2025-04-19T04:04:58.231Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Hardjo Wardojo Rt, Jl. Sukardjo HW","false","Alfamart Sukardjo 7 Ulu","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Sukardjo%207%20Ulu&query_place_id=ChIJDfrLS_edOy4RdurKLZK7qNM",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Jenderal Ahmad Yani Kel, RT.09/RW.02, 8 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30252, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","4143805665377292081","Kota Palembang","false","ID","0x2e3b9d5f066146f7:0x3981c14c3f108f31",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9fzV0iYwmeVXD-zNnbqZ2YytRhlXBSMTakhpAFO96Nij8gyn48wh-H9tS0Iibo-DMOE3II5wL9wQSUzngNOMigyUuRj7rc-oBVv5Vo0T66fRsW_NEppUeaxmR2i8ryNeqWvTiR=w426-h240-k-no","26","false","/g/11l4902l5m","id","-3.0006092","104.7680554","8 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJ90ZhBl-dOy4RMY8QP0zBgTk","30252",,"9","205",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Jenderal Ahmad Yani Kel, RT.09/RW.02","false","Alfamart Bungaran","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Bungaran&query_place_id=ChIJ90ZhBl-dOy4RMY8QP0zBgTk",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true",,"true","true",,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. KH. Ahmad Dahlan, RT.001/RW.0, Talang Semut, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30135, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","16909710546700253836","Kota Palembang","false","ID","0x2e3b76077f4d828f:0xeaab5c2696beba8c",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGjfGqQZg5900QxPLDfK9iPaem2Mtew9UoBcYE1NsiaLJMzkgJuwQtcD7CBzCyoJkU5pAZFVP6HRB5foiJSnH5DTBPwuFk7ef606-VaRwAaryOywatOqHbqWPFXHcQXhW_3Dou-jucKRP4jV8fU557kEWFeOckFjfx2htw4ZR-RI2l_SDhSm1SB-ZO6XDqkxk__3J4=w408-h306-k-no","19","false","/g/11b76tyxlf","id","-2.9884905","104.7524788","Talang Semut, Kecamatan Bukit Kecil","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJj4JNfwd2Oy4RjLq-liZcq-o","30135",,"10","30",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. KH. Ahmad Dahlan, RT.001/RW.0","false","Alfamart Ahmad Dahlan","3.1","https://www.google.com/maps/search/?api=1&query=Alfamart%20Ahmad%20Dahlan&query_place_id=ChIJj4JNfwd2Oy4RjLq-liZcq-o",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"2P6V+6FH, Jl. Ki Ranggo Wirosantiko, Talang Semut, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30135, Indonesia","Minimarket",,,"Minimarket","14304026797819798141","Kota Palembang","true","ID","0x2e3b75fbb1640c49:0xc6821c962db7a27d",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_LKfNXpZwR4iu6gozfY6Cs54BRUyc8ZA8AWoCGYpYS6HJc2rmCNhliMYmU0cAA5xLagnc2SIErSaPB5BZJdGDaFMJG7b5Uqr2l4nhFOjHUDrz1JJgAvRrh3CvIzj6urVCLVQZj=w426-h240-k-no","173","false","/g/11b76dc43p","id","-2.9894339","104.7437329","Talang Semut, Kecamatan Bukit Kecil","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJSQxksft1Oy4RfaK3LZYcgsY","30135",,"15","443",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","2P6V+6FH, Jl. Ki Ranggo Wirosantiko","false","Alfamart Kambang Iwak","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Kambang%20Iwak&query_place_id=ChIJSQxksft1Oy4RfaK3LZYcgsY",
,"false",,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"jl.w.hasyim, 3-4 Ulu, Kec. Kertapati, Kota Palembang, Sumatera Selatan 30251, Indonesia","Minimarket",,,"Minimarket","956715787549682048","Kota Palembang","false","ID","0x2e3b9da8747daab7:0xd46eff09be82980",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9SWFJzwJujg-1rWzyJNIDJ7i47BrTiWcw0zs-u_n67skrKE6twLgY-SbAaxoAq0HoK-rDdqB-Vxud965o7oApYpI3ygCOvciF1ywPgXtrl_GyUVu4pCCMko_Lmj3x6FWKJtvXF6A=w426-h240-k-no","22","false","/g/11g0ldjcs0","id","-3.0101446","104.7593536","3-4 Ulu, Kecamatan Kertapati","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJt6p9dKidOy4RgCnom_DvRg0","30251",,"17","18",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","jl.w.hasyim","false","Alfamart Raya W.Hasyim","3.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Raya%20W.Hasyim&query_place_id=ChIJt6p9dKidOy4RgCnom_DvRg0",
,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"9/10 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30111, Indonesia","Minimarket",,,"Minimarket","9312937604009132981","Kota Palembang","false","ID","0x2e3b9db2a7fb3f51:0x813e3368a65783b5",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9JR8b6k6iQkCCzBwsbx4RpwvlhSxEev512Gum4G-ZZAdga-ck25u4HkaMpkMG0UpL_ndw5xD6r8oEt1cTDMUfGImd8SBhIr36Inv38Y0A2GKq4N83SDYpF6VXZrVfvIbzSrNE=w408-h544-k-no","24","false","/g/11g4dt4xmg","id","-2.9981819","104.7726209","9/10 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJUT_7p7KdOy4RtYNXpmgzPoE","30111",,"18","66",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan",,"false","Alfamart Ahmad Yani 4","4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Ahmad%20Yani%204&query_place_id=ChIJUT_7p7KdOy4RtYNXpmgzPoE","https://alfamart.co.id/"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Sultan Mansyur Rt. 16, Rw No.Kel, 32 Ilir, Kec. Ilir Bar. II, Kota Palembang, Sumatera Selatan 30145, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","2710125383453046732","Kota Palembang","false","ID","0x2e3b9e1b166518a3:0x259c4cad697cf7cc",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-w8OZ8Y0Hxt8i_S1Lyoo7yWd5zKBK1IZSKEgAeQIwvSkoP45nQ3DYWPhJw0S17fKJ0yh4YbHvTMeS7Kvw7q1Pwk8QG6Z7jvkV0JkAaelinm5_SgS-zBADOZqHovPvGeuQCV-Bl=w426-h240-k-no","6","false","/g/11b6dn4rkd","id","-3.0022116","104.7385986","32 Ilir, Kecamatan Ilir Barat II","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJoxhlFhueOy4RzPd8aa1MnCU","30145",,"19","14",,,,,,"2025-04-19T04:04:58.232Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Sultan Mansyur Rt. 16, Rw No.Kel","false","Alfamart Sultan Mansyur","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Sultan%20Mansyur&query_place_id=ChIJoxhlFhueOy4RzPd8aa1MnCU",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Pangeran SW Subekti Kel, RT.22/RW.06, 26 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30135, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","15232381374319263815","Kota Palembang","false","ID","0x2e3b757eeb2c354f:0xd3644a27c3938047",,"https://lh3.googleusercontent.com/p/AF1QipNVCQ6rbsX_Pt5HaF1iBJuZKoHAbjIqHTGZQQ11=w408-h725-k-no","35","false","/g/11g2_42p7j","id","-2.9875595","104.7499003","26 Ilir, Kecamatan Bukit Kecil","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJTzUs6351Oy4RR4CTwydKZNM","30135",,"14","59",,,,,,"2025-04-19T04:04:58.839Z","https://www.google.com/maps/search/Toko%20Alfamart/@-3.0026780160029647,104.75436303350716,15z?hl=id","Toko Alfamart","Sumatera Selatan","Jl. Pangeran SW Subekti Kel, RT.22/RW.06","false","Alfamart Pangeran Subekti","3.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Pangeran%20Subekti&query_place_id=ChIJTzUs6351Oy4RR4CTwydKZNM",
